permutation_index,evidence_application_order,canonical_active_factor_signature,final_possible_joint_world_count,order_independent
13079,p0_upper_temporal_structure>cross_modal_definite_order_intersection>lifecycle>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>corridor>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13080,p0_upper_temporal_structure>cross_modal_definite_order_intersection>lifecycle>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13081,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13082,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13083,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13084,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13085,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13086,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>optical_raw_definite_order_alone>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13087,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13088,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13089,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13090,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13091,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13092,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13093,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13094,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>optical_raw_definite_order_alone>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13095,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13096,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13097,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>timing_relation_set>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13098,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13099,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13100,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13101,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13102,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13103,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>shared_and_topology>optical_raw_definite_order_alone>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13104,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>lifecycle>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13105,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13106,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13107,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13108,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13109,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13110,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>lifecycle>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13111,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>lifecycle>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13112,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>lifecycle>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13113,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>lifecycle>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13114,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>timing_relation_set>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13115,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>lifecycle>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13116,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>timing_relation_set>shared_and_topology>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13117,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>lifecycle>sar_family_pair_geometry_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13118,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>lifecycle>timing_relation_set>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13119,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>lifecycle>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13120,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>timing_relation_set>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13121,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set>lifecycle>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13122,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set>sar_family_pair_geometry_alone>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13123,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>lifecycle>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13124,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>lifecycle>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13125,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>sar_family_pair_geometry_alone>lifecycle>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13126,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>sar_family_pair_geometry_alone>shared_and_topology>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13127,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>shared_and_topology>lifecycle>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13128,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>optical_raw_definite_order_alone>timing_relation_set>shared_and_topology>sar_family_pair_geometry_alone>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13129,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13130,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>optical_raw_definite_order_alone>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13131,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>shared_and_topology>optical_raw_definite_order_alone>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13132,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>shared_and_topology>timing_relation_set>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13133,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>timing_relation_set>optical_raw_definite_order_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13134,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>lifecycle>timing_relation_set>shared_and_topology>optical_raw_definite_order_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13135,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>lifecycle>shared_and_topology>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13136,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>lifecycle>timing_relation_set>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13137,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology>lifecycle>timing_relation_set,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13138,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>shared_and_topology>timing_relation_set>lifecycle,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
13139,p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>optical_raw_definite_order_alone>timing_relation_set>lifecycle>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
